Tiempo (µs)
98882178
99621443
129904003
117293104
126894845
122894280
122926478
126723253
126859193
138454096
121800190
121286065
123896889
121936084
122854421
127792534
113674956
125265574
114919787
111565949
128061658
120638603
119802728
119045396
118101955
118257298
117796399
121694957
119194472
129060786
