Tiempo (µs)
122786499
111550714
101699344
109239659
109873180
113466313
124435566
125792177
149535085
151158994
146690353
148678689
149959812
153334727
142038339
166964022
129374697
127728118
121278993
127637276
123441749
123160364
121058769
122139397
126875734
149995069
129746077
117359929
120125372
120238808
