Tiempo (µs)
10964357
12039584
10767678
11166065
10487476
11846015
11911313
11639052
11592369
11690221
10927502
11250413
10891960
11970304
11318281
10805007
11809038
11445154
14156070
13023231
11619891
12363765
11719820
12303925
11758091
12032717
11238342
11355453
11881998
12803758
